workerid,proliferate.condition,alt_status,block_num,condition,first_response_value,item,item_number,item_type,mode,response,sentence_id,sentence_text,trial_sequence_total,wrong_attempts,error
605,Experiment Group,alternative,9,SUB,,32,,,a,1,32b,The group decided on a restaurant for dinner.,54,,
605,Experiment Group,ungram,10,UNGRAM,,57,,,a,0,57f,What the neighborhood the outage in caused sudden power?,55,,
605,Experiment Group,alternative,10,CSC,,13,,,a,1,13b,The captain brought a map and what else?,56,,
605,Experiment Group,alternative,10,HDN,,23,,,a,1,23b,The boy plays videogames every day.,57,,
605,Experiment Group,gram,10,GRAM,,49,,,a,1,49f,Who is responsible for cleaning up the mess in the kitchen?,58,,
605,Experiment Group,alternative,10,SUB,,31,,,a,1,31b,The policeman relied on his instincts to catch the thief.,59,,
605,Experiment Group,alternative,10,LBC,,5,,,a,1,5b,How many books did you fit in your locker?,60,,
349,Experiment Group,,,,,,practice_good,practice_good,,1,,,0,0,
349,Experiment Group,,,,,,practice_bad,practice_bad,,0,,,0,0,
349,Experiment Group,gram,1,GRAM,,46,,,a,1,46f,Where did you find the missing keys?,1,,
349,Experiment Group,ungram,1,UNGRAM,,51,,,a,0,51f,Mechanic the that can power biofuel the does believe what?,2,,
349,Experiment Group,target,1,LBC,,1,,,a,0.65,1a,How many did you see cookies in the jar?,3,,
349,Experiment Group,target,1,CSC,,14,,,a,0.38,14a,What did the boy purchase milk and?,4,,
349,Experiment Group,target,1,SUB,,34,,,a,0.89,34a,The bride insisted for this venue for her wedding.,5,,
349,Experiment Group,target,1,HDN,,21,,,a,0.25,21a,The child surely the chocolate cake ate.,6,,
349,Experiment Group,ungram,2,UNGRAM,,53,,,a,0,53f,Special commander does spy the initiated the what believe that?,7,,
349,Experiment Group,target,2,LBC,,2,,,a,0.23,2a,How many do you take pills in a day?,8,,
349,Experiment Group,target,2,HDN,,22,,,a,0.31,22a,The kitten all of the milk drank.,9,,
349,Experiment Group,target,2,SUB,,32,,,a,0.78,32a,The group decided for a restaurant for dinner.,10,,
349,Experiment Group,gram,2,GRAM,,48,,,a,0,48f,Who won the award for best actor at last year's Oscar?,11,,
349,Experiment Group,target,2,CSC,,15,,,a,0.76,15a,Who does the woman listen to the Beatles and?,12,,
349,Experiment Group,target,3,HDN,,23,,,a,0.5,23a,The boy video games plays every day.,13,,
349,Experiment Group,gram,3,GRAM,,46,,,a,1,46f,Where did you find the missing keys?,14,,
349,Experiment Group,ungram,3,UNGRAM,,58,,,a,0.09,58f,Long how does it take to airport to drive the?,15,,
349,Experiment Group,target,3,SUB,,31,,,a,0.75,31a,The policeman relied for his instincts to catch the thief.,16,,
349,Experiment Group,target,3,LBC,,3,,,a,0.34,3a,How many do you read books in a year?,17,,
349,Experiment Group,target,3,CSC,,13,,,a,0.38,13a,What did the captain bring a map and?,18,,
349,Experiment Group,ungram,4,UNGRAM,,60,,,a,0.08,60f,To recipe what I do need ingredients make this?,19,,
349,Experiment Group,gram,4,GRAM,,48,,,a,1,48f,Who won the award for best actor at last year's Oscar?,20,,
349,Experiment Group,target,4,SUB,,33,,,a,0.82,33a,The committee agreed for the budget for the park.,21,,
349,Experiment Group,target,4,CSC,,12,,,a,0.42,12a,Who does the critic dislike the actor and?,22,,
349,Experiment Group,target,4,LBC,,4,,,a,0.39,4a,How many did they see dogs at the park?,23,,
349,Experiment Group,target,4,HDN,,24,,,a,0.49,24a,The tourist her favorite restaurant visited.,24,,
349,Experiment Group,target,5,SUB,,35,,,a,0.86,35a,The family compromised for where to go for vacation.,25,,
349,Experiment Group,target,5,HDN,,25,,,a,0.3,25a,The citizens the new bill voted on.,26,,
349,Experiment Group,target,5,CSC,,11,,,a,0.31,11a,What did the farmer harvest corn and?,27,,
349,Experiment Group,target,5,LBC,,5,,,a,0.62,5a,How many did you fit in your locker books?,28,,
349,Experiment Group,gram,5,GRAM,,43,,,a,1,43f,What are you planning to do this weekend?,29,,
349,Experiment Group,ungram,5,UNGRAM,,59,,,a,0.15,59f,Of charge the who in is organizing charity event?,30,,
349,Experiment Group,alternative,6,CSC,,11,,,a,1,11b,The farmer harvested corn and what else?,31,,
349,Experiment Group,gram,6,GRAM,,44,,,a,1,44f,How did you learn to speak French so fluently?,32,,
349,Experiment Group,ungram,6,UNGRAM,,56,,,a,0.2,56f,Arriving at the when station next train is the?,33,,
349,Experiment Group,alternative,6,SUB,,31,,,a,1,31b,The policeman relied on his instincts to catch the thief.,34,,
349,Experiment Group,alternative,6,HDN,,24,,,a,1,24b,The tourist visited her favorite restaurant.,35,,
349,Experiment Group,alternative,6,LBC,,4,,,a,1,4b,How many dogs did they see at the park?,36,,
349,Experiment Group,alternative,7,CSC,,12,,,a,1,12b,The critic dislikes the actor and who else?,37,,
349,Experiment Group,ungram,7,UNGRAM,,60,,,a,0.07,60f,To recipe what I do need ingredients make this?,38,,
349,Experiment Group,alternative,7,SUB,,34,,,a,1,34b,The bride insisted on this venue for her wedding.,39,,
349,Experiment Group,alternative,7,HDN,,23,,,a,1,23b,The boy plays videogames every day.,40,,
349,Experiment Group,gram,7,GRAM,,42,,,a,1,42f,Why did the price of groceries increase suddenly?,41,,
349,Experiment Group,alternative,7,LBC,,3,,,a,1,3b,How many books do you read in a year?,42,,
349,Experiment Group,ungram,8,UNGRAM,,54,,,a,0,54f,Believe the does killed claim that who detective the poison?,43,,
349,Experiment Group,alternative,8,CSC,,15,,,a,1,15b,The woman listens to the Beatles and who else?,44,,
349,Experiment Group,gram,8,GRAM,,49,,,a,1,49f,Who is responsible for cleaning up the mess in the kitchen?,45,,
349,Experiment Group,alternative,8,LBC,,2,,,a,1,2b,How many pills do you take in a day?,46,,
349,Experiment Group,alternative,8,SUB,,32,,,a,1,32b,The group decided on a restaurant for dinner.,47,,
349,Experiment Group,alternative,8,HDN,,22,,,a,1,22b,The kitten drank all of the milk.,48,,
349,Experiment Group,ungram,9,UNGRAM,,58,,,a,0.06,58f,Long how does it take to airport to drive the?,49,,
349,Experiment Group,alternative,9,LBC,,5,,,a,1,5b,How many books did you fit in your locker?,50,,
349,Experiment Group,alternative,9,CSC,,14,,,a,1,14b,The boy purchased milk and what else?,51,,
349,Experiment Group,alternative,9,HDN,,21,,,a,1,21b,The child surely ate the chocolate cake.,52,,
349,Experiment Group,alternative,9,SUB,,35,,,a,1,35b,The family compromised on where to go for vacation.,53,,
349,Experiment Group,gram,9,GRAM,,43,,,a,1,43f,What are you planning to do this weekend?,54,,
349,Experiment Group,ungram,10,UNGRAM,,51,,,a,0.01,51f,Mechanic the that can power biofuel the does believe what?,55,,
349,Experiment Group,alternative,10,LBC,,1,,,a,1,1b,How many cookies did you see in the jar?,56,,
349,Experiment Group,alternative,10,HDN,,25,,,a,1,25b,The citizens voted on the new bill.,57,,
349,Experiment Group,gram,10,GRAM,,48,,,a,1,48f,Who won the award for best actor at last year's Oscar?,58,,
349,Experiment Group,alternative,10,SUB,,33,,,a,1,33b,The committee agreed on the budget for the park.,59,,
349,Experiment Group,alternative,10,CSC,,13,,,a,1,13b,The captain brought a map and what else?,60,,
283,Experiment Group,,,,,,practice_good,practice_good,,0.99,,,0,0,
283,Experiment Group,,,,,,practice_bad,practice_bad,,0.02,,,0,0,
283,Experiment Group,alternative,1,CSC,,13,,,b,0.28,13b,The captain brought a map and what else?,1,,
283,Experiment Group,alternative,1,LBC,,4,,,b,0.98,4b,How many dogs did they see at the park?,2,,
283,Experiment Group,gram,1,GRAM,,47,,,b,0.98,47f,Where did you go for your last vacation?,3,,
283,Experiment Group,ungram,1,UNGRAM,,54,,,b,0.01,54f,Believe the does killed claim that who detective the poison?,4,,
283,Experiment Group,alternative,1,SUB,,35,,,b,0.98,35b,The family compromised on where to go for vacation.,5,,
283,Experiment Group,alternative,1,HDN,,21,,,b,0.98,21b,The child surely ate the chocolate cake.,6,,
283,Experiment Group,alternative,2,CSC,,15,,,b,0.28,15b,The woman listens to the Beatles and who else?,7,,
283,Experiment Group,alternative,2,LBC,,5,,,b,0.97,5b,How many books did you fit in your locker?,8,,
283,Experiment Group,gram,2,GRAM,,44,,,b,0.98,44f,How did you learn to speak French so fluently?,9,,
283,Experiment Group,ungram,2,UNGRAM,,56,,,b,0,56f,Arriving at the when station next train is the?,10,,
283,Experiment Group,alternative,2,SUB,,34,,,b,0.99,34b,The bride insisted on this venue for her wedding.,11,,
283,Experiment Group,alternative,2,HDN,,24,,,b,0.99,24b,The tourist visited her favorite restaurant.,12,,
283,Experiment Group,alternative,3,LBC,,3,,,b,0.99,3b,How many books do you read in a year?,13,,
283,Experiment Group,alternative,3,CSC,,12,,,b,0.18,12b,The critic dislikes the actor and who else?,14,,
283,Experiment Group,alternative,3,SUB,,33,,,b,0.98,33b,The committee agreed on the budget for the park.,15,,
283,Experiment Group,gram,3,GRAM,,50,,,b,0.97,50f,How did they solve the problem with the leaking roof?,16,,
283,Experiment Group,ungram,3,UNGRAM,,60,,,b,0,60f,To recipe what I do need ingredients make this?,17,,
283,Experiment Group,alternative,3,HDN,,22,,,b,0.99,22b,The kitten drank all of the milk.,18,,
283,Experiment Group,alternative,4,SUB,,32,,,b,1,32b,The group decided on a restaurant for dinner.,19,,
283,Experiment Group,alternative,4,CSC,,11,,,b,0.52,11b,The farmer harvested corn and what else?,20,,
283,Experiment Group,gram,4,GRAM,,49,,,b,0.97,49f,Who is responsible for cleaning up the mess in the kitchen?,21,,
283,Experiment Group,ungram,4,UNGRAM,,57,,,b,0.01,57f,What the neighborhood the outage in caused sudden power?,22,,
283,Experiment Group,alternative,4,HDN,,25,,,b,0.99,25b,The citizens voted on the new bill.,23,,
283,Experiment Group,alternative,4,LBC,,2,,,b,0.99,2b,How many pills do you take in a day?,24,,
283,Experiment Group,ungram,5,UNGRAM,,59,,,b,0.04,59f,Of charge the who in is organizing charity event?,25,,
283,Experiment Group,gram,5,GRAM,,42,,,b,0.98,42f,Why did the price of groceries increase suddenly?,26,,
283,Experiment Group,alternative,5,HDN,,23,,,b,0.97,23b,The boy plays videogames every day.,27,,
283,Experiment Group,alternative,5,SUB,,31,,,b,0.98,31b,The policeman relied on his instincts to catch the thief.,28,,
283,Experiment Group,alternative,5,LBC,,1,,,b,0.98,1b,How many cookies did you see in the jar?,29,,
283,Experiment Group,alternative,5,CSC,,14,,,b,0.23,14b,The boy purchased milk and what else?,30,,
283,Experiment Group,target,6,CSC,,12,,,b,0.01,12a,Who does the critic dislike the actor and?,31,,
283,Experiment Group,target,6,HDN,,24,,,b,0,24a,The tourist her favorite restaurant visited.,32,,
283,Experiment Group,gram,6,GRAM,,49,,,b,0.99,49f,Who is responsible for cleaning up the mess in the kitchen?,33,,
283,Experiment Group,target,6,LBC,,1,,,b,0.02,1a,How many did you see cookies in the jar?,34,,
283,Experiment Group,ungram,6,UNGRAM,,60,,,b,0.01,60f,To recipe what I do need ingredients make this?,35,,
283,Experiment Group,target,6,SUB,,34,,,b,0.49,34a,The bride insisted for this venue for her wedding.,36,,
283,Experiment Group,target,7,HDN,,23,,,b,0.4,23a,The boy video games plays every day.,37,,
283,Experiment Group,target,7,CSC,,15,,,b,0.01,15a,Who does the woman listen to the Beatles and?,38,,
283,Experiment Group,gram,7,GRAM,,41,,,b,0.99,41f,Who is going to the party tonight?,39,,
283,Experiment Group,ungram,7,UNGRAM,,51,,,b,0,51f,Mechanic the that can power biofuel the does believe what?,40,,
283,Experiment Group,target,7,LBC,,5,,,b,0.08,5a,How many did you fit in your locker books?,41,,
283,Experiment Group,target,7,SUB,,31,,,b,0.15,31a,The policeman relied for his instincts to catch the thief.,42,,
283,Experiment Group,target,8,HDN,,25,,,b,0.02,25a,The citizens the new bill voted on.,43,,
283,Experiment Group,target,8,SUB,,32,,,b,0.16,32a,The group decided for a restaurant for dinner.,44,,
283,Experiment Group,gram,8,GRAM,,46,,,b,1,46f,Where did you find the missing keys?,45,,
283,Experiment Group,ungram,8,UNGRAM,,60,,,b,0.02,60f,To recipe what I do need ingredients make this?,46,,
283,Experiment Group,target,8,CSC,,14,,,b,0.02,14a,What did the boy purchase milk and?,47,,
283,Experiment Group,target,8,LBC,,2,,,b,0.01,2a,How many do you take pills in a day?,48,,
283,Experiment Group,gram,9,GRAM,,50,,,b,0.98,50f,How did they solve the problem with the leaking roof?,49,,
283,Experiment Group,target,9,CSC,,11,,,b,0.07,11a,What did the farmer harvest corn and?,50,,
283,Experiment Group,target,9,LBC,,3,,,b,0.03,3a,How many do you read books in a year?,51,,
283,Experiment Group,target,9,SUB,,33,,,b,0.48,33a,The committee agreed for the budget for the park.,52,,
283,Experiment Group,ungram,9,UNGRAM,,60,,,b,0.03,60f,To recipe what I do need ingredients make this?,53,,
283,Experiment Group,target,9,HDN,,22,,,b,0.24,22a,The kitten all of the milk drank.,54,,
283,Experiment Group,ungram,10,UNGRAM,,51,,,b,0.01,51f,Mechanic the that can power biofuel the does believe what?,55,,
283,Experiment Group,target,10,HDN,,21,,,b,0.02,21a,The child surely the chocolate cake ate.,56,,
283,Experiment Group,target,10,LBC,,4,,,b,0.01,4a,How many did they see dogs at the park?,57,,
283,Experiment Group,target,10,CSC,,13,,,b,0.02,13a,What did the captain bring a map and?,58,,
283,Experiment Group,target,10,SUB,,35,,,b,0.34,35a,The family compromised for where to go for vacation.,59,,
283,Experiment Group,gram,10,GRAM,,47,,,b,0.98,47f,Where did you go for your last vacation?,60,,
345,Experiment Group,,,,,,practice_good,practice_good,,0.86,,,0,0,
345,Experiment Group,,,,,,practice_bad,practice_bad,,0.07,,,0,0,
345,Experiment Group,target,1,LBC,,2,,,a,0.17,2a,How many do you take pills in a day?,1,,
345,Experiment Group,gram,1,GRAM,,45,,,a,0.9,45f,When will the new product be released?,2,,
345,Experiment Group,target,1,CSC,,13,,,a,0.37,13a,What did the captain bring a map and?,3,,
345,Experiment Group,target,1,SUB,,32,,,a,0.5,32a,The group decided for a restaurant for dinner.,4,,
345,Experiment Group,ungram,1,UNGRAM,,57,,,a,0.07,57f,What the neighborhood the outage in caused sudden power?,5,,
345,Experiment Group,target,1,HDN,,22,,,a,0.17,22a,The kitten all of the milk drank.,6,,
345,Experiment Group,target,2,SUB,,31,,,a,0.38,31a,The policeman relied for his instincts to catch the thief.,7,,
345,Experiment Group,target,2,CSC,,15,,,a,0.51,15a,Who does the woman listen to the Beatles and?,8,,
345,Experiment Group,target,2,HDN,,23,,,a,0.23,23a,The boy video games plays every day.,9,,
345,Experiment Group,target,2,LBC,,1,,,a,0.4,1a,How many did you see cookies in the jar?,10,,
345,Experiment Group,ungram,2,UNGRAM,,51,,,a,0.05,51f,Mechanic the that can power biofuel the does believe what?,11,,
345,Experiment Group,gram,2,GRAM,,42,,,a,0.94,42f,Why did the price of groceries increase suddenly?,12,,
345,Experiment Group,target,3,CSC,,12,,,a,0.44,12a,Who does the critic dislike the actor and?,13,,
345,Experiment Group,target,3,HDN,,21,,,a,0.24,21a,The child surely the chocolate cake ate.,14,,
345,Experiment Group,ungram,3,UNGRAM,,60,,,a,0.13,60f,To recipe what I do need ingredients make this?,15,,
345,Experiment Group,target,3,SUB,,33,,,a,0.91,33a,The committee agreed for the budget for the park.,16,,
345,Experiment Group,target,3,LBC,,4,,,a,0.52,4a,How many did they see dogs at the park?,17,,
345,Experiment Group,gram,3,GRAM,,43,,,a,0.95,43f,What are you planning to do this weekend?,18,,
345,Experiment Group,target,4,HDN,,24,,,a,0.37,24a,The tourist her favorite restaurant visited.,19,,
345,Experiment Group,gram,4,GRAM,,45,,,a,0.94,45f,When will the new product be released?,20,,
345,Experiment Group,target,4,CSC,,11,,,a,0.45,11a,What did the farmer harvest corn and?,21,,
345,Experiment Group,target,4,SUB,,35,,,a,0.88,35a,The family compromised for where to go for vacation.,22,,
345,Experiment Group,target,4,LBC,,5,,,a,0.22,5a,How many did you fit in your locker books?,23,,
345,Experiment Group,ungram,4,UNGRAM,,52,,,a,0.12,52f,Do activists bribed claim officials the that the who?,24,,
345,Experiment Group,gram,5,GRAM,,43,,,a,0.97,43f,What are you planning to do this weekend?,25,,
345,Experiment Group,target,5,SUB,,34,,,a,0.87,34a,The bride insisted for this venue for her wedding.,26,,
345,Experiment Group,ungram,5,UNGRAM,,51,,,a,0.06,51f,Mechanic the that can power biofuel the does believe what?,27,,
345,Experiment Group,target,5,HDN,,25,,,a,0.22,25a,The citizens the new bill voted on.,28,,
345,Experiment Group,target,5,CSC,,14,,,a,0.44,14a,What did the boy purchase milk and?,29,,
345,Experiment Group,target,5,LBC,,3,,,a,0.75,3a,How many do you read books in a year?,30,,
345,Experiment Group,alternative,6,LBC,,1,,,a,0.9,1b,How many cookies did you see in the jar?,31,,
345,Experiment Group,alternative,6,CSC,,12,,,a,0.94,12b,The critic dislikes the actor and who else?,32,,
345,Experiment Group,alternative,6,SUB,,33,,,a,1,33b,The committee agreed on the budget for the park.,33,,
345,Experiment Group,alternative,6,HDN,,21,,,a,1,21b,The child surely ate the chocolate cake.,34,,
345,Experiment Group,gram,6,GRAM,,41,,,a,1,41f,Who is going to the party tonight?,35,,
345,Experiment Group,ungram,6,UNGRAM,,59,,,a,0.15,59f,Of charge the who in is organizing charity event?,36,,
345,Experiment Group,ungram,7,UNGRAM,,51,,,a,0.04,51f,Mechanic the that can power biofuel the does believe what?,37,,
345,Experiment Group,alternative,7,SUB,,32,,,a,1,32b,The group decided on a restaurant for dinner.,38,,
345,Experiment Group,alternative,7,LBC,,2,,,a,0.91,2b,How many pills do you take in a day?,39,,
345,Experiment Group,alternative,7,CSC,,11,,,a,1,11b,The farmer harvested corn and what else?,40,,
345,Experiment Group,gram,7,GRAM,,43,,,a,1,43f,What are you planning to do this weekend?,41,,
345,Experiment Group,alternative,7,HDN,,24,,,a,0.97,24b,The tourist visited her favorite restaurant.,42,,
345,Experiment Group,alternative,8,HDN,,22,,,a,0.98,22b,The kitten drank all of the milk.,43,,
345,Experiment Group,ungram,8,UNGRAM,,51,,,a,0.02,51f,Mechanic the that can power biofuel the does believe what?,44,,
345,Experiment Group,gram,8,GRAM,,41,,,a,1,41f,Who is going to the party tonight?,45,,
345,Experiment Group,alternative,8,SUB,,34,,,a,0.94,34b,The bride insisted on this venue for her wedding.,46,,
345,Experiment Group,alternative,8,LBC,,3,,,a,0.99,3b,How many books do you read in a year?,47,,
345,Experiment Group,alternative,8,CSC,,13,,,a,0.93,13b,The captain brought a map and what else?,48,,
345,Experiment Group,gram,9,GRAM,,43,,,a,0.98,43f,What are you planning to do this weekend?,49,,
345,Experiment Group,ungram,9,UNGRAM,,53,,,a,0,53f,Special commander does spy the initiated the what believe that?,50,,
345,Experiment Group,alternative,9,LBC,,4,,,a,0.89,4b,How many dogs did they see at the park?,51,,
345,Experiment Group,alternative,9,HDN,,23,,,a,0.95,23b,The boy plays videogames every day.,52,,
345,Experiment Group,alternative,9,SUB,,31,,,a,0.96,31b,The policeman relied on his instincts to catch the thief.,53,,
345,Experiment Group,alternative,9,CSC,,14,,,a,0.96,14b,The boy purchased milk and what else?,54,,
345,Experiment Group,alternative,10,LBC,,5,,,a,0.89,5b,How many books did you fit in your locker?,55,,
345,Experiment Group,alternative,10,CSC,,15,,,a,0.91,15b,The woman listens to the Beatles and who else?,56,,
345,Experiment Group,alternative,10,HDN,,25,,,a,0.96,25b,The citizens voted on the new bill.,57,,
345,Experiment Group,alternative,10,SUB,,35,,,a,1,35b,The family compromised on where to go for vacation.,58,,
345,Experiment Group,ungram,10,UNGRAM,,56,,,a,0.1,56f,Arriving at the when station next train is the?,59,,
345,Experiment Group,gram,10,GRAM,,45,,,a,0.97,45f,When will the new product be released?,60,,
651,Experiment Group,,,,,,practice_good,practice_good,,0.99,,,0,0,
651,Experiment Group,,,,,,practice_bad,practice_bad,,0.03,,,0,0,
651,Experiment Group,gram,1,GRAM,,44,,,a,0.99,44f,How did you learn to speak French so fluently?,1,,
651,Experiment Group,target,1,HDN,,25,,,a,0.03,25a,The citizens the new bill voted on.,2,,
651,Experiment Group,target,1,SUB,,35,,,a,0.28,35a,The family compromised for where to go for vacation.,3,,
651,Experiment Group,ungram,1,UNGRAM,,54,,,a,0.01,54f,Believe the does killed claim that who detective the poison?,4,,
651,Experiment Group,target,1,CSC,,13,,,a,0.02,13a,What did the captain bring a map and?,5,,
651,Experiment Group,target,1,LBC,,5,,,a,0.08,5a,How many did you fit in your locker books?,6,,
651,Experiment Group,ungram,2,UNGRAM,,55,,,a,0.01,55f,Lead pianist to what claim the does believe that can practice?,7,,
651,Experiment Group,target,2,CSC,,15,,,a,0.64,15a,Who does the woman listen to the Beatles and?,8,,
651,Experiment Group,gram,2,GRAM,,49,,,a,0.99,49f,Who is responsible for cleaning up the mess in the kitchen?,9,,
651,Experiment Group,target,2,HDN,,23,,,a,0.1,23a,The boy video games plays every day.,10,,
651,Experiment Group,target,2,LBC,,3,,,a,0.09,3a,How many do you read books in a year?,11,,
651,Experiment Group,target,2,SUB,,32,,,a,0.1,32a,The group decided for a restaurant for dinner.,12,,
651,Experiment Group,ungram,3,UNGRAM,,52,,,a,0.12,52f,Do activists bribed claim officials the that the who?,13,,
651,Experiment Group,target,3,HDN,,22,,,a,0.07,22a,The kitten all of the milk drank.,14,,
651,Experiment Group,target,3,LBC,,2,,,a,0.06,2a,How many do you take pills in a day?,15,,
651,Experiment Group,gram,3,GRAM,,50,,,a,0.98,50f,How did they solve the problem with the leaking roof?,16,,
651,Experiment Group,target,3,CSC,,11,,,a,0.8,11a,What did the farmer harvest corn and?,17,,
651,Experiment Group,target,3,SUB,,34,,,a,0.94,34a,The bride insisted for this venue for her wedding.,18,,
651,Experiment Group,gram,4,GRAM,,41,,,a,0.97,41f,Who is going to the party tonight?,19,,
651,Experiment Group,target,4,SUB,,33,,,a,0.64,33a,The committee agreed for the budget for the park.,20,,
651,Experiment Group,target,4,LBC,,1,,,a,0.37,1a,How many did you see cookies in the jar?,21,,
651,Experiment Group,target,4,CSC,,12,,,a,0.33,12a,Who does the critic dislike the actor and?,22,,
651,Experiment Group,ungram,4,UNGRAM,,57,,,a,0.03,57f,What the neighborhood the outage in caused sudden power?,23,,
651,Experiment Group,target,4,HDN,,21,,,a,0.09,21a,The child surely the chocolate cake ate.,24,,
651,Experiment Group,gram,5,GRAM,,49,,,a,1,49f,Who is responsible for cleaning up the mess in the kitchen?,25,,
651,Experiment Group,ungram,5,UNGRAM,,51,,,a,0.09,51f,Mechanic the that can power biofuel the does believe what?,26,,
651,Experiment Group,target,5,CSC,,14,,,a,0.9,14a,What did the boy purchase milk and?,27,,
651,Experiment Group,target,5,LBC,,4,,,a,0.14,4a,How many did they see dogs at the park?,28,,
651,Experiment Group,target,5,SUB,,31,,,a,0.83,31a,The policeman relied for his instincts to catch the thief.,29,,
651,Experiment Group,target,5,HDN,,24,,,a,0.49,24a,The tourist her favorite restaurant visited.,30,,
651,Experiment Group,ungram,6,UNGRAM,,51,,,a,0.06,51f,Mechanic the that can power biofuel the does believe what?,31,,
651,Experiment Group,alternative,6,HDN,,25,,,a,0.98,25b,The citizens voted on the new bill.,32,,
651,Experiment Group,alternative,6,SUB,,31,,,a,0.99,31b,The policeman relied on his instincts to catch the thief.,33,,
651,Experiment Group,alternative,6,LBC,,3,,,a,0.98,3b,How many books do you read in a year?,34,,
651,Experiment Group,gram,6,GRAM,,41,,,a,1,41f,Who is going to the party tonight?,35,,
651,Experiment Group,alternative,6,CSC,,15,,,a,0.99,15b,The woman listens to the Beatles and who else?,36,,
651,Experiment Group,gram,7,GRAM,,42,,,a,0.98,42f,Why did the price of groceries increase suddenly?,37,,
651,Experiment Group,alternative,7,HDN,,22,,,a,1,22b,The kitten drank all of the milk.,38,,
651,Experiment Group,alternative,7,CSC,,12,,,a,0.98,12b,The critic dislikes the actor and who else?,39,,
651,Experiment Group,ungram,7,UNGRAM,,54,,,a,0.01,54f,Believe the does killed claim that who detective the poison?,40,,
651,Experiment Group,alternative,7,LBC,,4,,,a,0.99,4b,How many dogs did they see at the park?,41,,
651,Experiment Group,alternative,7,SUB,,35,,,a,0.98,35b,The family compromised on where to go for vacation.,42,,
651,Experiment Group,alternative,8,SUB,,32,,,a,0.98,32b,The group decided on a restaurant for dinner.,43,,
651,Experiment Group,alternative,8,HDN,,21,,,a,0.96,21b,The child surely ate the chocolate cake.,44,,
651,Experiment Group,alternative,8,CSC,,11,,,a,1,11b,The farmer harvested corn and what else?,45,,
651,Experiment Group,alternative,8,LBC,,5,,,a,0.99,5b,How many books did you fit in your locker?,46,,
651,Experiment Group,ungram,8,UNGRAM,,53,,,a,0.16,53f,Special commander does spy the initiated the what believe that?,47,,
651,Experiment Group,gram,8,GRAM,,49,,,a,1,49f,Who is responsible for cleaning up the mess in the kitchen?,48,,
651,Experiment Group,gram,9,GRAM,,42,,,a,1,42f,Why did the price of groceries increase suddenly?,49,,
651,Experiment Group,ungram,9,UNGRAM,,56,,,a,0.08,56f,Arriving at the when station next train is the?,50,,
651,Experiment Group,alternative,9,SUB,,33,,,a,1,33b,The committee agreed on the budget for the park.,51,,
651,Experiment Group,alternative,9,HDN,,24,,,a,0.99,24b,The tourist visited her favorite restaurant.,52,,
651,Experiment Group,alternative,9,CSC,,13,,,a,0.97,13b,The captain brought a map and what else?,53,,
651,Experiment Group,alternative,9,LBC,,1,,,a,1,1b,How many cookies did you see in the jar?,54,,
651,Experiment Group,alternative,10,LBC,,2,,,a,0.98,2b,How many pills do you take in a day?,55,,
651,Experiment Group,alternative,10,CSC,,14,,,a,0.98,14b,The boy purchased milk and what else?,56,,
651,Experiment Group,alternative,10,HDN,,23,,,a,0.97,23b,The boy plays videogames every day.,57,,
651,Experiment Group,alternative,10,SUB,,34,,,a,0.99,34b,The bride insisted on this venue for her wedding.,58,,
651,Experiment Group,gram,10,GRAM,,50,,,a,0.98,50f,How did they solve the problem with the leaking roof?,59,,
651,Experiment Group,ungram,10,UNGRAM,,58,,,a,0.45,58f,Long how does it take to airport to drive the?,60,,
561,Experiment Group,,,,,,practice_good,practice_good,,1,,,0,0,
561,Experiment Group,,,,,,practice_bad,practice_bad,,0,,,0,0,
561,Experiment Group,alternative,1,SUB,,31,,,b,1,31b,The policeman relied on his instincts to catch the thief.,1,,
561,Experiment Group,alternative,1,CSC,,15,,,b,0.71,15b,The woman listens to the Beatles and who else?,2,,
561,Experiment Group,ungram,1,UNGRAM,,60,,,b,0.16,60f,To recipe what I do need ingredients make this?,3,,
561,Experiment Group,alternative,1,LBC,,5,,,b,1,5b,How many books did you fit in your locker?,4,,
561,Experiment Group,gram,1,GRAM,,47,,,b,1,47f,Where did you go for your last vacation?,5,,
561,Experiment Group,alternative,1,HDN,,23,,,b,1,23b,The boy plays videogames every day.,6,,
561,Experiment Group,alternative,2,LBC,,1,,,b,1,1b,How many cookies did you see in the jar?,7,,
561,Experiment Group,alternative,2,SUB,,35,,,b,0.87,35b,The family compromised on where to go for vacation.,8,,
561,Experiment Group,alternative,2,CSC,,11,,,b,0.58,11b,The farmer harvested corn and what else?,9,,
561,Experiment Group,ungram,2,UNGRAM,,55,,,b,0,55f,Lead pianist to what claim the does believe that can practice?,10,,
561,Experiment Group,gram,2,GRAM,,46,,,b,1,46f,Where did you find the missing keys?,11,,
561,Experiment Group,alternative,2,HDN,,25,,,b,1,25b,The citizens voted on the new bill.,12,,
561,Experiment Group,alternative,3,LBC,,2,,,b,1,2b,How many pills do you take in a day?,13,,
561,Experiment Group,alternative,3,SUB,,32,,,b,1,32b,The group decided on a restaurant for dinner.,14,,
561,Experiment Group,ungram,3,UNGRAM,,58,,,b,0,58f,Long how does it take to airport to drive the?,15,,
561,Experiment Group,alternative,3,CSC,,12,,,b,0.57,12b,The critic dislikes the actor and who else?,16,,
561,Experiment Group,gram,3,GRAM,,47,,,b,1,47f,Where did you go for your last vacation?,17,,
